,Actor name,Trends score
1095,Frank Hopf,102.67972029035698
999,Erik MacArthur,102.66530316405616
1000,Ali Nazary,102.60232167539796
1096,Stephen Gevedon,102.59078933831772
4538,Caroline Cahill,102.58275387606052
1137,Ecstasia Sanders,102.58112834956792
998,Jourdan Lee Khoo,102.5771747820616
1000,Sarah Hunley,102.5771747820616
999,Lena Cardwell,102.5771747820616
1014,Eddie Fontana,102.56468615958852
3229,Selma Stern,102.52974994351214
4539,Eddie Alderson,102.52841979032108
1138,Christopher Sorenson,102.52479804695191
1015,Robert McAtee,102.519254126176
1016,David Hadinger,102.50269481104844
1087,Jackie Quinones,102.44756542420043
1043,Kimberly Adair Clark,102.41557535160598
1044,Ardis Campbell,102.41557535160598
1097,Emmanuel Idowu,102.37568262942844
1088,Jarrett Sleeper,102.34886438804386
1001,Peter Shinkoda,102.34822275043878
1003,James C. Mathis III,102.32147378663598
1002,Barak Hardley,102.32147378663598
1004,David Norona,102.32147378663598
1070,Koji Kataoka,102.31278586422332
1005,Cathryn de Prume,102.27311078096656
1139,Clint Browning,102.26784366588188
1001,Sal Graziano,102.26527043009172
1098,Michael Hobert,102.25800184386704
1089,Anoush NeVart,102.19783310758932
1140,Bashar Rahal,102.19285044499516
1463,Bree conden,102.18398417929076
742,Donna DuPlantier,102.1762804128294
1098,Jeff Pidgeon,102.15767129136115
1017,Laura Nativo,102.1319237707295
2742,Adam Trese,102.1282824070926
2741,Derek Basco,102.1282824070926
2743,Sam Golzari,102.03097103748128
1141,Tanisha Harris,101.98005115384171
1142,Dana Eskelson,101.86581978878564
1006,Derek Mio,101.84333605866104
1045,Nicole LaPlaca,101.81665385832174
1018,Gabriella Di Luzio,101.71882355068504
1071,Michael Jeffrey Woods,101.71794408594296
1019,Eero Johnson,101.71456217862703
1003,Rawiri Paratene,101.7078766906882
1002,Travis Schiffner,101.7078766906882
1005,Matt McColm,101.7078766906882
1004,Tibor Feldman,101.7078766906882
1090,Louise McCabe,101.70516083843354
1020,A.D. Miles,101.6991613818705
1022,D.W. Brown,101.6991613818705
1021,Ben Ridgeway,101.6991613818705
1023,Liron Levo,101.6991613818705
1091,Toni Oswald,101.65508444215662
2187,Joelle ten damme,101.38977756525996
3623,Kaaren de Zilva,101.29835594297498
4097,Simon Bamford,101.269488767207
1006,Carys Eleri,101.25584168317404
1047,Matt Maiellaro,101.21773236503748
1046,Charlie Hewson,101.21773236503748
1464,Shawn Reaves,101.2108033775832
1024,Rich Finley,101.2051923450858
2744,Julio Oscar Mechoso,101.18773987188226
1099,Rachel Rawlinson,101.17314982186184
2188,Alexandre Haussmann,101.14555047280363
1074,Freddie Popplewell,101.12310230766258
1075,Holly Dignard,101.12310230766258
1073,Miles Marsico,101.12310230766258
1072,Zachary Simmons Glover,101.12310230766258
1048,Maeve Andrews,101.08901121323797
1007,Jane Longenecker,101.07782483855746
1092,Donnamarie Recco,101.0614572888232
1093,Greg Dunham,101.0614572888232
1143,Frank Hoyt Taylor,101.0167946053692
1008,Ilpo Väisänen,100.88706060271116
4098,Brian Jeffrey Krause,100.86009792724272
1100,S. Scott Bullock,100.85257793224903
1009,Eunice Cho,100.8385785993148
1008,Heidi Sulzman,100.8385785993148
1007,Jay Giannone,100.8385785993148
1025,Clayton Landey,100.83363660415245
3230,Mollie Milligan,100.81247565400828
1049,Sandra Staggs,100.61881087175324
3624,Syrus Yarbrough,100.5998646411486
1145,Nickie Bryar,100.5811999797111
1144,Michelle Van Der Water,100.5811999797111
3231,John Gulager,100.5515700850863
1077,Terence Harvey,100.52826052938222
1079,Deborah Offner,100.52826052938222
1076,Vincent Marzello,100.52826052938222
1078,Harry Ditson,100.52826052938222
1009,Diana Toshiko,100.49127187353209
1051,Elisabeth Commelin,100.4908513835738
1050,Eric Gilliland,100.4908513835738
1052,Charlie Enright,100.4908513835738
2745,Krista Grotte,100.4402116235043
1010,Napakpapha Nakprasitte,100.43910488669724
1094,Susan Spano,100.41775373921284
1095,Allen McCullough,100.41775373921284
1101,Michele Harrington,100.3854629742478
1011,Lesley Staples,100.36252865869042
3232,Somah Haaland,100.35652440143112
1102,Glenn Ennis,100.35050215920931
1012,Andrew Dickler,100.3418368328157
1028,J.P. Allen,100.34019070111071
1027,Scarlett Chorvat,100.34019070111071
1026,Rob Wilds,100.34019070111071
1080,Frederick Bartholomew,100.27498805347376
3233,"Ed Begley, Jr.",100.2138829016669
1103,Steve Eastin,100.20189808905091
1753,Nthati Moshesh,100.16406442898828
1081,Joseph Rigano,100.12784174478102
1053,Kate Goehring,100.019889378469
1104,Araba Dell'Utri,99.99142932818106
1014,Johnny Kostrey,99.9692805079414
1016,Hamilton von Watts,99.9692805079414
1013,Kaitlin Cullum,99.9692805079414
1017,Rusty Lemorande,99.9692805079414
1015,Jason Rhein,99.9692805079414
1029,Devin McGinn,99.9681118264344
1011,Curt Lowens,99.93810825172072
1010,Amy Grabow,99.93810825172072
1012,Hilary Elliot,99.93810825172072
1082,Debra Harrison-Lowe,99.93341875110184
1083,Kaleti Williams,99.93341875110184
1084,Chico Ejiro,99.93341875110184
1085,Timothy Durkin,99.93341875110184
1086,Frank Harts,99.93341875110184
1013,Heidi Marnhout,99.9062300672704
364,Tamara LaSeon Bass,99.90543841041584
1054,Cris Lankenau,99.89269155390969
1105,Nicoye Banks,99.88811633807236
1146,Chris Marcy,99.88747597077123
1030,Serena Reeder,99.84734092721791
1147,Dina Waters,99.84443504820692
743,Patti D'Arbanville,99.842664581897
4543,Aaron D. Spears,99.75738141760972
4542,Camille Hickman,99.75738141760972
4541,Denis Arndt,99.75738141760972
4540,Ron McClary,99.75738141760972
1096,Antonio Macia,99.72492461097644
4099,Van Epperson,99.67523040458956
1087,Eddie Rouse,99.66763838208294
365,Connor Christopher Levins,99.65402460796446
1106,Annie Sorrell,99.60670248450892
1107,Leland L. Jones,99.58951637122776
3234,Damir Andrei,99.58228279934548
1108,Alicia Lorén,99.51607785241502
1031,Silvia Šuvadová,99.4751890571356
1088,Margot Farley,99.4435806456466
1055,William Hellfire,99.42096788518477
1109,Marshall R. Teague,99.34804732839235
1089,Susan Varon,99.33857697282149
1090,Rikki Hall,99.33857697282149
2189,Lucius Baston,99.30777573541368
1100,S. David Freeman,99.13034663999218
1099,Erin Pickett,99.13034663999218
1097,James Swindell,99.13034663999218
1098,Keith-Lee Castle,99.13034663999218
1032,Lynne Marie Stetson,99.10258704871636
1018,Kirk Kepper,99.099982416568
1019,Beate Antares,99.099982416568
1020,Patrick Tatten,99.099982416568
1110,Irén Bordán,99.0156128384195
1148,Monica McSwain,99.01293422188589
1033,Joey Costello,99.01004666367731
1111,Clement Blake,98.99990189334544
1014,Susanne Sutchy,98.97450969081144
1112,Nikki Micheaux,98.95557218614395
4544,Fiona Raby,98.9089647306561
1034,Michael Scalzo,98.89007658066912
4545,Sterling Macer Jr,98.83370196003924
1056,Ashley Buccille,98.82204639190051
1057,Daniel Buran,98.82204639190051
3625,Eric Bruno Borgman,98.79538276417732
1058,Az Abrahams,98.7534091399528
1092,Maurice Lamont,98.74373519454112
1091,Keith Stallworth,98.74373519454112
3235,Chase Wright Vanek,98.74014932958356
366,Michelle Von Flotow,98.73041747673054
1060,Barry Seltzer,98.69637189458145
1059,Andre Stojka,98.69637189458145
4546,Masahiro Takashima,98.67177296871208
367,Jason Pendergraft,98.55411315980778
1113,Juan Riedinger,98.53797424653008
1093,Anton Falk,98.50136946481778
1101,Bernadette Murray,98.48664309038185
4547,Andrew C. Maier,98.40565538214076
1114,Jurian Hughes,98.36016592236086
1102,Jason Currie,98.34131110352936
1035,Trevor Heins,98.329290321083
1021,Pablo Lapadula,98.23068432519456
1036,Anthony Ghannam,98.17768659117296
1094,Tom Kiesche,98.14889341626072
1095,Todd Kubrak,98.14889341626072
1061,Brian Drolet,98.0982120649173
1015,Doris Hess,98.01823423486158
1022,Masato Harada,98.00024047420058
1023,Scott Lookinland,97.89633890543556
1104,Vincent Ferro,97.8429395407715
1103,Adriana Millan,97.8429395407715
2746,Oliver Macready,97.78515541073448
1024,Marissa Tait,97.7525703749392
1115,Eleanor Hutchins,97.73423657945622
1096,F.X. Feeney,97.716281213875
1105,Joe Nemmers,97.69855743618602
1016,Joe Vaz,97.67292628439442
1149,Kate Blumberg,97.66580287884992
1063,Francis Guinan,97.624203405332
1062,Charles Greaves,97.624203405332
1064,Jon Patrick Walker,97.624203405332
1097,Kate McGregor-Stewart,97.55405163798038
1017,Emani Sledge,97.54009650688664
1066,Andrew Weems,97.50005223525316
1065,Rochelle Vallese,97.50005223525316
1098,Mark Hengst,97.4990373694689
1037,Emmi Chen,97.47738340262968
1150,Karen Glave,97.37554748466724
1038,Elena Talan,97.37153749328026
1099,Karl Girolamo,97.34754053004907
1465,Anthony Cistaro,97.31808017075308
744,Susumu Terajima,97.21390288633452
1116,Dikran Tulaine,97.18588985015973
1106,Selina Giles,97.11714540514517
1018,Assen Blatechki,97.10512081304788
1020,Jeremy Lelliott,97.0619587789117
1019,Carol Mansell,97.0619587789117
1107,Frank Cassavetes,97.0558037688427
1067,Miles Chalmers,97.02528191204776
1100,Ruby Feliciano,97.0024106592399
1108,Kyle Stanger,97.00151122473468
1151,Peter Stickles,96.99185711946576
3626,Ken Camroux,96.99090088720608
1068,Malik Barnhardt,96.9774494367045
2747,Terron Jones,96.97158404388716
2190,Rebekah Kochan,96.96007418138498
1101,Liz McGeever,96.9592098597
1102,Paul Rodriguez Jr.,96.9592098597
1039,Juli Erickson,96.93877510442124
2748,Andrew Pleavin,96.93605440564424
1069,David Christoffel,96.90189240558904
4100,Jay Michael Ferguson,96.8708099249248
1117,Marc Frank Montoya,96.85890055482156
1118,Angelica Torn,96.72010625575878
1119,Hiroko Yashiki,96.67673511168464
1021,Jasmine Jessica Anthony,96.6691047107766
1022,Omillio Sparks,96.6191210628849
1023,Andrew Lesnie,96.58382105093676
1099,Victor Bannerjee,96.55678465921493
1152,Manny Rubio,96.50446085253374
1025,Joey Auzenne,96.49380952480692
1026,Heidi Mokrycki,96.49208814244776
1027,Pamela Isaacs,96.49208814244776
1120,Barlow Jacobs,96.49042295603348
1103,Kara Pacitto,96.46350837779973
1040,Gustavo Sorola,96.4476833032228
1041,Jedda Jones,96.4476833032228
1042,Thomas Hauff,96.4476833032228
1072,Kea Wong,96.42636041876352
1071,Daniel Schneiderman,96.42636041876352
1070,Nina Garbiras,96.42636041876352
1104,Ilana Levine,96.36436808141964
1105,Nikoleta Sekulovic,96.36436808141964
1073,Michael Mantell,96.3037325759249
1153,William O'Leary,96.21997967302568
1154,Geoffrey Gould,96.20810432841932
1024,Fred Pitts,96.20210420492744
2749,Toshiya Agata,96.12835287828815
3236,Guy Rader,96.00321555285738
1155,Kaden Leos,95.96698125992704
1121,Jillian Batherson,95.95844281690816
1110,Eléonore Hendricks,95.91182889194047
1109,Kareem Savinon,95.91182889194047
1111,Yvonne Strzechowski,95.91182889194047
1122,Theodore Bouloukos,95.8791171708462
1466,Aria Alpert,95.87485966209836
1074,Darryl Quon,95.85144914124568
1076,Kathryn Kirkpatrick,95.82743892547929
1075,Pascal Atuma,95.82743892547929
1112,Susana Lanteri,95.77029643415602
1108,Mel Gorham,95.76952630313929
1106,Imogen Bain,95.76952630313929
1107,Geoff Hansen,95.76952630313929
1028,Carrie MacLemore,95.75819473820415
1025,Claudiu Trandafir,95.73510369907828
1043,Iang Darmawan,95.64048793784416
4548,Naomi Gaskin,95.62799090141236
1026,Laird Macintosh,95.62754559498693
1029,Tayva Patch,95.6227900510744
1030,Ariane Resnick,95.6227900510744
1031,Robert Bockstael,95.6227900510744
1032,Carin Moffat,95.6227900510744
1044,Farah Bala,95.5826816592477
1156,Adam Vernier,95.4907979150287
1033,Rose Ghavami,95.48248228895795
1027,Robert Berson,95.41312982207045
1123,Gano Grills,95.4079880752124
1109,Shannon Riddick,95.36781497235252
1157,Tiara Parker,95.32302964558906
2750,Reggie Gaskins,95.28512171268912
1114,Thushari Jayasekera,95.26812534233017
1116,Kees Brusse,95.26812534233017
1115,Marissa Matrone,95.26812534233017
1113,Kyle Buckland,95.26812534233017
4101,Mary Kay Cook,95.2558065859155
1028,Mark Rosato,95.2377146435662
1158,Rodger Boyce,95.22035548650972
1045,Rodrigo Lopresti,95.20772554898514
1046,Jules Bruff,95.19193130121656
1110,Corey Flaspoehler,95.17106185873052
1029,Edwina Ritchard,95.14940786701196
1030,Hanjin Tan,95.1121747330128
1077,Geraldine Brophy,95.10741291659664
4102,Michele Burgers,94.82096202735192
1031,Luke Eberl,94.80110268737994
1047,Jonathan Slinger,94.77496316012612
4103,C. Ernst Harth,94.7546999993803
1034,Jaime Goodwin,94.75349195970098
1035,Maclain Nelson,94.75349195970098
1038,Patrick Mofokeng,94.75349195970098
1036,Chelsey Coyle,94.75349195970098
1037,Jerome Joyce,94.75349195970098
1111,Maureen Eastwood,94.74016804754169
3237,Charles Howerton,94.74001534821453
3627,Matthew Fahey,94.73529854099196
1039,Makyla Smith,94.72678997054616
1048,Brendon Baerg,94.71768001527262
1124,Alex Arsenault,94.70245342092689
1754,Michael McCleery,94.64290717934526
1078,Inny Clemons,94.6295959389108
1079,Gary J. Tunnicliffe,94.6295959389108
1100,Ralph Riach,94.60832936340115
1113,Christine Conradt,94.57984274657854
1112,Michael Cory Davis,94.57984274657854
1114,Tanner Maguire,94.57984274657854
745,Leanne Cochran,94.57799252968046
3238,María Lidón,94.52948198077404
1080,Tracey Fairaway,94.50925308693252
1467,Karl Pruner,94.49784192907002
1468,David Millbern,94.49784192907002
1125,Karen McClain,94.49284286060691
368,Steve Bastoni,94.49033523239792
1117,Bailee Michelle Johnson,94.46155703920395
1159,Robert Boileau,94.4513906907209
3239,Brett Billings,94.45039561217592
2751,Eve Karpf,94.44189054709013
1049,Ben Estus,94.3422007712671
1050,Nolan Sotillo,94.3422007712671
1160,Malcolm Stumpf,94.3339204778657
369,Robert Catrini,94.33004853886035
1101,Kevin Dailey,94.32593234513917
1051,Naum Shopov,94.28517919328506
1052,Jeff Kunard,94.28517919328506
1053,MIchael Glen Forrester,94.28517919328506
1161,Chris Muto,94.26450626117852
1032,Daryl Nuhn,94.1931324110621
1033,Andrea Cirie,94.1931324110621
4549,Tré Armstrong,94.1651294917757
370,Olan Thompson,94.11238182056086
1163,Bern Cohen,94.0674795178738
1162,Mark Reeb,94.0674795178738
1081,Helene Cardona,94.03067444562656
1082,Andreas Owald,94.03067444562656
1083,Megan Delay,94.03067444562656
1115,Jeanette Brox,93.98500096829817
1116,Joshua Caouette,93.98500096829817
1118,Dominic Colon,93.98071824310946
1126,Tanna Frederick,93.97038071957324
1119,D. J. Qualls,93.93444511743586
1054,Brent Lydic,93.90943838240808
2191,Rhett Giles,93.90806216114768
1034,Anthony Moyer,93.90093713285518
1120,Kevin Stea,93.89302632849147
1041,Andrea Goss,93.8841938683276
1042,Sarah Backhouse,93.8841938683276
1043,Danielle Samson,93.8841938683276
1040,Ellen McElduff,93.8841938683276
1127,Tony Cucci,93.88187450040988
1055,Lynne Lipton,93.85267837129751
2192,Lauren O'Connell,93.76185799251354
1035,Angela Pietropinto,93.71499468308716
1044,Johnny McPhail,93.71457472854738
1164,Dustin Fitzsimons,93.70919252768115
1128,Damon Lipari,93.60899766893546
1056,Naomi Mercer,93.58259261744544
1165,Brian Keith Allen,93.5800832509418
1166,"Larry Mullen, Jr.",93.54357264225212
3628,Erika Thormahlen,93.5247343026076
4550,Victor Gojcaj,93.45355420594365
1084,Carmen Rasmusen,93.4317529523423
1036,Brandi Engel,93.40010116983248
1117,Myriam Cyr,93.3901591900178
1118,Chris Chatman,93.3901591900178
1121,Louis Di Bianco,93.33701469349911
1119,Sonia Nassery Cole,93.3230369660095
1086,Ezra Mabengeza,93.31293342760424
1085,Lee-Hom Wang,93.31293342760424
1039,Shelli Boone,93.23685695511224
1038,Billoah Greene,93.23685695511224
1037,Ken Tipton,93.23685695511224
4551,Eric Goins,93.21636244399964
1120,Jodie Markell,93.14872177510624
1167,Luis Da Silva Jr.,93.06099214006193
1168,Chuck Carrington,93.05889091871713
1122,Danielle Skraastad,92.9737541622061
1040,Cherilyn Hayres,92.9331006639833
1057,Steffani Brass,92.92468963035653
1129,Charlotte Skeoch,92.87663806516709
371,Kaylan Bolton,92.84542738810242
1089,Erik Weiner,92.83283145905806
1087,Aaron Lustig,92.83283145905806
1088,Edie Mirman,92.83283145905806
1170,Chris Engen,92.80680771074792
1169,Megan Krizmanich,92.80680771074792
1171,Jane Gilchrist,92.80680771074792
1122,Pepper Binkley,92.7953174117374
1121,Nick Richey,92.7953174117374
1123,Marja-Lewis Ryan,92.7953174117374
1124,Koyna Ruseva,92.7953174117374
1125,Kelsey Schultz,92.7953174117374
1041,Hillary B. Smith,92.75871922713728
1130,Leslie Lyles,92.7565558161803
2752,Hiro Abe,92.75542821589204
1090,Layton Matthews,92.71477359794012
1058,Elly Jaresko,92.611151215831
4552,Brennan Gademans,92.53094801426434
3630,Jenni Blong,92.47969619477786
3629,Tania Verafield,92.47969619477786
1131,Mary Ann Burger,92.46299660656425
1045,Brian Cheverie,92.3759380146924
1042,Kent Masters King,92.28058149916237
4553,Jillian Swanson,92.18134384642572
1060,Thomas Mikusz,92.17838882697195
1059,John B. Lowe,92.17838882697195
1048,Paw Hee-Ching,92.14559768558075
1047,Chris Freihofer,92.14559768558075
1046,Richard Braine,92.14559768558075
1049,Clara Bellar,92.14559768558075
1050,Jacob Witkin,92.14559768558075
1172,Chris Bauman,92.1296091715715
1173,Cameron 'CJ' Adams,92.11789445014588
1174,Dorothy Drury,92.11789445014588
1092,Christopher Gaze,92.116613768276
1091,Erin Stutland,92.116613768276
1132,Chilton Crane,92.08894094701157
1133,Russell Yuen,92.07165415562272
1134,Tamsin MacCarthy,92.06949411118492
1175,Lauren Katherine Conrad,92.05015093306456
1123,Brigitte Millar,92.04960759427844
1125,Seri DeYoung,92.04960759427844
1124,Destiny Edmond,92.04960759427844
1043,Braden Lynch,91.99909965228495
1044,Valorie Hubbard,91.96975384697322
1176,Kais Nashif,91.9359169170656
1177,Robert Cait,91.9359169170656
1135,Rory Thost,91.92429206702326
1051,Steve Benham,91.85351352687928
1052,Jolyon Baker,91.83919162565113
1126,Raymond Anthony Thomas,91.83762489922606
1045,Megumi Seki,91.80244377118744
1061,Nadia Salamanca,91.70445098752248
746,Audrie J. Neenan,91.69507970444752
1062,John Speredakos,91.6901742613598
1046,Patrick McCray,91.68854495757552
1053,Jeff Blumenkrantz,91.65399462701096
1093,Velizar Binev,91.63498847248955
1094,Kathryn Haggis,91.63498847248955
1126,Elias Ferkin,91.6056338551767
1127,Marcus Chait,91.6056338551767
1178,Karyn Dwyer,91.6048457481122
1136,Colleen Crabtree,91.59651051238907
3631,Mosa Kaiser,91.5774552562922
372,Brad Heller,91.55769483953216
1095,Rebecca Hazelwood,91.55420054197826
1096,Marisa Petroro,91.51845393861188
1063,Alex Kapp Horner,91.31286404925392
